CITY_COUNTY,TOWNSHIP_CITY,VILLAGE,PARTY,YEAR,RECEIVED_VOTES,ISSUED_VOTES,RATE
新竹縣,關西鎮,上林里,KMT,2012,431,641,0.672386895475819
新竹縣,關西鎮,上林里,KMT,2016,233,561,0.41532976827094475
新竹縣,關西鎮,仁安里,DPP,2008,316,874,0.36155606407322655
新竹縣,關西鎮,仁安里,DPP,2012,346,838,0.4128878281622912
新竹縣,關西鎮,仁安里,DPP,2016,343,696,0.492816091954023
新竹縣,關西鎮,仁安里,KMT,2008,552,874,0.631578947368421
新竹縣,關西鎮,仁安里,KMT,2012,443,838,0.5286396181384249
新竹縣,關西鎮,仁安里,KMT,2016,191,696,0.2744252873563218
新竹縣,關西鎮,北山里,DPP,2008,201,613,0.3278955954323002
新竹縣,關西鎮,北山里,DPP,2012,224,584,0.3835616438356164
新竹縣,關西鎮,北山里,DPP,2016,254,537,0.4729981378026071
新竹縣,關西鎮,北山里,KMT,2008,402,613,0.6557911908646004
新竹縣,關西鎮,北山里,KMT,2012,337,584,0.577054794520548
新竹縣,關西鎮,北山里,KMT,2016,186,537,0.3463687150837989
新竹縣,關西鎮,北斗里,DPP,2008,753,2854,0.26384022424667136
新竹縣,關西鎮,北斗里,DPP,2012,815,2747,0.2966872952311613
新竹縣,關西鎮,北斗里,DPP,2016,976,2402,0.4063280599500416
新竹縣,關西鎮,北斗里,KMT,2008,2084,2854,0.7302032235459005
新竹縣,關西鎮,北斗里,KMT,2012,1833,2747,0.667273389151802
新竹縣,關西鎮,北斗里,KMT,2016,941,2402,0.39175686927560366
新竹縣,關西鎮,南和里,DPP,2008,183,662,0.2764350453172205
新竹縣,關西鎮,南和里,DPP,2012,245,668,0.36676646706586824
新竹縣,關西鎮,南和里,DPP,2016,281,586,0.47952218430034127
新竹縣,關西鎮,南和里,KMT,2008,470,662,0.7099697885196374
新竹縣,關西鎮,南和里,KMT,2012,394,668,0.5898203592814372
新竹縣,關西鎮,南和里,KMT,2016,180,586,0.30716723549488056
新竹縣,關西鎮,南山里,DPP,2008,252,800,0.315
新竹縣,關西鎮,南山里,DPP,2012,269,792,0.33964646464646464
新竹縣,關西鎮,南山里,DPP,2016,313,657,0.4764079147640791
新竹縣,關西鎮,南山里,KMT,2008,540,800,0.675
新竹縣,關西鎮,南山里,KMT,2012,484,792,0.6111111111111112
新竹縣,關西鎮,南山里,KMT,2016,218,657,0.3318112633181126
新竹縣,關西鎮,南新里,DPP,2008,225,761,0.2956636005256242
新竹縣,關西鎮,南新里,DPP,2012,258,703,0.3669985775248933
新竹縣,關西鎮,南新里,DPP,2016,289,648,0.44598765432098764
新竹縣,關西鎮,南新里,KMT,2008,528,761,0.6938239159001314
新竹縣,關西鎮,南新里,KMT,2012,404,703,0.5746799431009957
新竹縣,關西鎮,南新里,KMT,2016,228,648,0.35185185185185186
新竹縣,關西鎮,南雄里,DPP,2008,165,602,0.27408637873754155
新竹縣,關西鎮,南雄里,DPP,2012,180,565,0.3185840707964602
新竹縣,關西鎮,南雄里,DPP,2016,219,519,0.42196531791907516
新竹縣,關西鎮,南雄里,KMT,2008,430,602,0.7142857142857143
新竹縣,關西鎮,南雄里,KMT,2012,363,565,0.6424778761061947
新竹縣,關西鎮,南雄里,KMT,2016,194,519,0.3737957610789981
新竹縣,關西鎮,大同里,DPP,2008,269,617,0.4359805510534846
新竹縣,關西鎮,大同里,DPP,2012,315,637,0.4945054945054945
新竹縣,關西鎮,大同里,DPP,2016,311,574,0.5418118466898955
新竹縣,關西鎮,大同里,KMT,2008,333,617,0.539708265802269
新竹縣,關西鎮,大同里,KMT,2012,297,637,0.4662480376766091
新竹縣,關西鎮,大同里,KMT,2016,153,574,0.2665505226480836
新竹縣,關西鎮,新力里,DPP,2008,130,465,0.27956989247311825
新竹縣,關西鎮,新力里,DPP,2012,174,450,0.38666666666666666
新竹縣,關西鎮,新力里,DPP,2016,178,391,0.45524296675191817
新竹縣,關西鎮,新力里,KMT,2008,330,465,0.7096774193548387
新竹縣,關西鎮,新力里,KMT,2012,266,450,0.5911111111111111
新竹縣,關西鎮,新力里,KMT,2016,127,391,0.3248081841432225
新竹縣,關西鎮,新富里,DPP,2008,200,490,0.40816326530612246
新竹縣,關西鎮,新富里,DPP,2012,202,437,0.4622425629290618
新竹縣,關西鎮,新富里,DPP,2016,182,379,0.48021108179419525
新竹縣,關西鎮,新富里,KMT,2008,285,490,0.5816326530612245
新竹縣,關西鎮,新富里,KMT,2012,219,437,0.5011441647597255
新竹縣,關西鎮,新富里,KMT,2016,110,379,0.29023746701846964
新竹縣,關西鎮,東光里,DPP,2008,326,984,0.3313008130081301
新竹縣,關西鎮,東光里,DPP,2012,341,921,0.3702497285559175
新竹縣,關西鎮,東光里,DPP,2016,399,870,0.4586206896551724
新竹縣,關西鎮,東光里,KMT,2008,652,984,0.6626016260162602
新竹縣,關西鎮,東光里,KMT,2012,551,921,0.5982627578718784
新竹縣,關西鎮,東光里,KMT,2016,302,870,0.3471264367816092
新竹縣,關西鎮,東安里,DPP,2008,640,2522,0.253766851704996
新竹縣,關西鎮,東安里,DPP,2012,777,2564,0.3030421216848674
新竹縣,關西鎮,東安里,DPP,2016,962,2262,0.42528735632183906
新竹縣,關西鎮,東安里,KMT,2008,1854,2522,0.7351308485329104
新竹縣,關西鎮,東安里,KMT,2012,1674,2564,0.6528861154446178
新竹縣,關西鎮,東安里,KMT,2016,836,2262,0.3695844385499558
新竹縣,關西鎮,東山里,DPP,2008,226,649,0.34822804314329736
新竹縣,關西鎮,東山里,DPP,2012,268,632,0.4240506329113924
新竹縣,關西鎮,東山里,DPP,2016,281,573,0.49040139616055844
新竹縣,關西鎮,東山里,KMT,2008,412,649,0.6348228043143297
新竹縣,關西鎮,東山里,KMT,2012,341,632,0.5395569620253164
新竹縣,關西鎮,東山里,KMT,2016,179,573,0.31239092495637
新竹縣,關西鎮,東平里,DPP,2008,292,761,0.38370565045992117
新竹縣,關西鎮,東平里,DPP,2012,311,755,0.4119205298013245
新竹縣,關西鎮,東平里,DPP,2016,328,673,0.487369985141159
新竹縣,關西鎮,東平里,KMT,2008,460,761,0.6044678055190539
新竹縣,關西鎮,東平里,KMT,2012,408,755,0.5403973509933775
新竹縣,關西鎮,東平里,KMT,2016,235,673,0.3491827637444279
新竹縣,關西鎮,東興里,DPP,2008,120,467,0.2569593147751606
新竹縣,關西鎮,東興里,DPP,2012,107,421,0.25415676959619954
新竹縣,關西鎮,東興里,DPP,2016,124,354,0.3502824858757062
新竹縣,關西鎮,東興里,KMT,2008,344,467,0.7366167023554604
新竹縣,關西鎮,東興里,KMT,2012,302,421,0.7173396674584323
新竹縣,關西鎮,東興里,KMT,2016,164,354,0.4632768361581921
新竹縣,關西鎮,玉山里,DPP,2008,121,400,0.3025
新竹縣,關西鎮,玉山里,DPP,2012,140,359,0.38997214484679665
新竹縣,關西鎮,玉山里,DPP,2016,135,314,0.4299363057324841
新竹縣,關西鎮,玉山里,KMT,2008,272,400,0.68
新竹縣,關西鎮,玉山里,KMT,2012,190,359,0.5292479108635098
新竹縣,關西鎮,玉山里,KMT,2016,107,314,0.34076433121019106
新竹縣,關西鎮,石光里,DPP,2008,377,1401,0.2690935046395432
新竹縣,關西鎮,石光里,DPP,2012,484,1411,0.34301913536498935
新竹縣,關西鎮,石光里,DPP,2016,528,1233,0.4282238442822384
新竹縣,關西鎮,石光里,KMT,2008,1006,1401,0.7180585296216988
新竹縣,關西鎮,石光里,KMT,2012,869,1411,0.6158752657689582
新竹縣,關西鎮,石光里,KMT,2016,461,1233,0.37388483373884834
新竹縣,關西鎮,西安里,DPP,2008,252,1441,0.17487855655794587
新竹縣,關西鎮,西安里,DPP,2012,335,1431,0.23410202655485673
新竹縣,關西鎮,西安里,DPP,2016,394,1222,0.32242225859247137
新竹縣,關西鎮,西安里,KMT,2008,1173,1441,0.8140180430256766
新竹縣,關西鎮,西安里,KMT,2012,1031,1431,0.7204751921733054
新竹縣,關西鎮,西安里,KMT,2016,549,1222,0.4492635024549918
新竹縣,關西鎮,金山里,DPP,2008,144,459,0.3137254901960784
新竹縣,關西鎮,金山里,DPP,2012,155,458,0.3384279475982533
新竹縣,關西鎮,金山里,DPP,2016,147,371,0.39622641509433965
新竹縣,關西鎮,金山里,KMT,2008,309,459,0.673202614379085
新竹縣,關西鎮,金山里,KMT,2012,279,458,0.6091703056768559
新竹縣,關西鎮,金山里,KMT,2016,151,371,0.40700808625336926
新竹縣,關西鎮,錦山里,DPP,2008,220,785,0.2802547770700637
新竹縣,關西鎮,錦山里,DPP,2012,266,746,0.35656836461126007
新竹縣,關西鎮,錦山里,DPP,2016,279,616,0.45292207792207795
新竹縣,關西鎮,錦山里,KMT,2008,555,785,0.7070063694267515
新竹縣,關西鎮,錦山里,KMT,2012,450,746,0.6032171581769437
新竹縣,關西鎮,錦山里,KMT,2016,209,616,0.3392857142857143
桃園市,中壢區,三民里,DPP,2016,1297,2097,0.6185026227944683
桃園市,中壢區,三民里,KMT,2016,524,2097,0.24988078206962328
桃園市,中壢區,中原里,DPP,2016,1165,2449,0.47570436913025727
桃園市,中壢區,中原里,KMT,2016,928,2449,0.37893017558187014
桃園市,中壢區,中堅里,DPP,2016,756,2242,0.33719892952720787
桃園市,中壢區,中堅里,KMT,2016,1100,2242,0.49063336306868865
桃園市,中壢區,中壢里,DPP,2016,265,500,0.53
桃園市,中壢區,中壢里,KMT,2016,176,500,0.352
桃園市,中壢區,中央里,DPP,2016,1158,2359,0.49088596863077577
桃園市,中壢區,中央里,KMT,2016,844,2359,0.3577787197965239
桃園市,中壢區,中山里,DPP,2016,1020,2664,0.38288288288288286
桃園市,中壢區,中山里,KMT,2016,1124,2664,0.4219219219219219
桃園市,中壢區,中建里,DPP,2016,409,693,0.5901875901875901
桃園市,中壢區,中建里,KMT,2016,184,693,0.26551226551226553
桃園市,中壢區,中榮里,DPP,2016,315,576,0.546875
桃園市,中壢區,中榮里,KMT,2016,193,576,0.3350694444444444
桃園市,中壢區,中正里,DPP,2016,1029,2783,0.36974487962630254
桃園市,中壢區,中正里,KMT,2016,1223,2783,0.43945382680560546
桃園市,中壢區,中興里,DPP,2016,710,1871,0.3794762159273116
桃園市,中壢區,中興里,KMT,2016,792,1871,0.4233030464991983
桃園市,中壢區,五權里,DPP,2016,2149,3825,0.5618300653594771
桃園市,中壢區,五權里,KMT,2016,1115,3825,0.29150326797385623
桃園市,中壢區,五福里,DPP,2016,1348,2369,0.5690164626424652
桃園市,中壢區,五福里,KMT,2016,675,2369,0.28493035035880115
桃園市,中壢區,仁和里,DPP,2016,871,2200,0.39590909090909093
桃園市,中壢區,仁和里,KMT,2016,927,2200,0.4213636363636364
桃園市,中壢區,仁德里,DPP,2016,687,1946,0.35303186022610483
桃園市,中壢區,仁德里,KMT,2016,891,1946,0.4578622816032888
桃園市,中壢區,仁愛里,DPP,2016,833,1835,0.4539509536784741
桃園市,中壢區,仁愛里,KMT,2016,668,1835,0.3640326975476839
桃園市,中壢區,仁祥里,DPP,2016,624,1815,0.343801652892562
桃園市,中壢區,仁祥里,KMT,2016,886,1815,0.4881542699724518
桃園市,中壢區,仁福里,DPP,2016,1040,2832,0.3672316384180791
桃園市,中壢區,仁福里,KMT,2016,1319,2832,0.4657485875706215
桃園市,中壢區,仁美里,DPP,2016,1364,3300,0.41333333333333333
桃園市,中壢區,仁美里,KMT,2016,1363,3300,0.413030303030303
桃園市,中壢區,仁義里,DPP,2016,1171,2287,0.5120244862264975
桃園市,中壢區,仁義里,KMT,2016,703,2287,0.3073895933537385
桃園市,中壢區,信義里,DPP,2016,1309,2804,0.4668330955777461
桃園市,中壢區,信義里,KMT,2016,1068,2804,0.38088445078459343
桃園市,中壢區,健行里,DPP,2016,1367,2869,0.4764726385500174
桃園市,中壢區,健行里,KMT,2016,1015,2869,0.35378180550714533
桃園市,中壢區,光明里,DPP,2016,1625,3525,0.46099290780141844
桃園市,中壢區,光明里,KMT,2016,1343,3525,0.3809929078014184
桃園市,中壢區,內厝里,DPP,2016,1925,2989,0.6440281030444965
桃園市,中壢區,內厝里,KMT,2016,708,2989,0.23686851789896288
桃園市,中壢區,內壢里,DPP,2016,548,1331,0.41172051089406464
桃園市,中壢區,內壢里,KMT,2016,569,1331,0.4274981217129977
桃園市,中壢區,內定里,DPP,2016,2437,4142,0.5883631096088846
桃園市,中壢區,內定里,KMT,2016,1080,4142,0.2607436021245775
桃園市,中壢區,和平里,DPP,2016,777,1685,0.4611275964391691
桃園市,中壢區,和平里,KMT,2016,666,1685,0.39525222551928785
桃園市,中壢區,山東里,DPP,2016,1666,2446,0.6811120196238757
桃園市,中壢區,山東里,KMT,2016,484,2446,0.19787408013082583
桃園市,中壢區,幸福里,DPP,2016,1887,3637,0.5188342040142975
桃園市,中壢區,幸福里,KMT,2016,1178,3637,0.3238933186692329
桃園市,中壢區,後寮里,DPP,2016,1245,2684,0.46385991058122206
桃園市,中壢區,後寮里,KMT,2016,933,2684,0.34761549925484353
桃園市,中壢區,復興里,DPP,2016,2297,4969,0.46226604950694306
桃園市,中壢區,復興里,KMT,2016,1810,4969,0.36425840209297644
桃園市,中壢區,復華里,DPP,2016,1499,3212,0.4666874221668742
桃園市,中壢區,復華里,KMT,2016,1207,3212,0.3757783312577833
桃園市,中壢區,德義里,DPP,2016,855,1791,0.47738693467336685
桃園市,中壢區,德義里,KMT,2016,654,1791,0.36515912897822445
桃園市,中壢區,忠孝里,DPP,2016,1161,2614,0.4441469013006886
桃園市,中壢區,忠孝里,KMT,2016,1015,2614,0.3882938026013772
桃園市,中壢區,忠福里,DPP,2016,2416,4794,0.5039632874426366
桃園市,中壢區,忠福里,KMT,2016,1588,4794,0.3312473925740509
桃園市,中壢區,忠義里,DPP,2016,970,1950,0.49743589743589745
桃園市,中壢區,忠義里,KMT,2016,679,1950,0.3482051282051282
桃園市,中壢區,成功里,DPP,2016,1126,2519,0.44700277888050816
桃園市,中壢區,成功里,KMT,2016,964,2519,0.38269154426359664
桃園市,中壢區,振興里,DPP,2016,1352,3011,0.4490202590501495
桃園市,中壢區,振興里,KMT,2016,1101,3011,0.36565924941879774
桃園市,中壢區,文化里,DPP,2016,2691,5415,0.4969529085872576
桃園市,中壢區,文化里,KMT,2016,1787,5415,0.3300092336103416
桃園市,中壢區,新明里,DPP,2016,1395,2496,0.5588942307692307
桃園市,中壢區,新明里,KMT,2016,761,2496,0.30488782051282054
桃園市,中壢區,新興里,DPP,2016,1140,2337,0.4878048780487805
桃園市,中壢區,新興里,KMT,2016,810,2337,0.3465982028241335
桃園市,中壢區,新街里,DPP,2016,626,1280,0.4890625
桃園市,中壢區,新街里,KMT,2016,453,1280,0.35390625
桃園市,中壢區,明德里,DPP,2016,1477,2990,0.4939799331103679
桃園市,中壢區,明德里,KMT,2016,1033,2990,0.34548494983277594
桃園市,中壢區,普仁里,DPP,2016,1203,2515,0.4783300198807157
桃園市,中壢區,普仁里,KMT,2016,887,2515,0.3526838966202783
桃園市,中壢區,普強里,DPP,2016,1009,2374,0.42502106149957875
桃園市,中壢區,普強里,KMT,2016,928,2374,0.3909014321819714
桃園市,中壢區,普忠里,DPP,2016,945,2002,0.47202797202797203
桃園市,中壢區,普忠里,KMT,2016,737,2002,0.36813186813186816
桃園市,中壢區,普慶里,DPP,2016,842,1770,0.47570621468926555
桃園市,中壢區,普慶里,KMT,2016,651,1770,0.3677966101694915
桃園市,中壢區,普義里,DPP,2016,990,2270,0.43612334801762115
桃園市,中壢區,普義里,KMT,2016,868,2270,0.38237885462555066
桃園市,中壢區,月眉里,DPP,2016,2016,2926,0.6889952153110048
桃園市,中壢區,月眉里,KMT,2016,554,2926,0.18933697881066303
桃園市,中壢區,東興里,DPP,2016,1083,2026,0.5345508390918066
桃園市,中壢區,東興里,KMT,2016,635,2026,0.31342546890424483
桃園市,中壢區,林森里,DPP,2016,1132,2352,0.4812925170068027
桃園市,中壢區,林森里,KMT,2016,822,2352,0.3494897959183674
桃園市,中壢區,正義里,DPP,2016,1388,2761,0.5027164070988772
桃園市,中壢區,正義里,KMT,2016,910,2761,0.3295907279971025
桃園市,中壢區,水尾里,DPP,2016,1344,2390,0.5623430962343097
桃園市,中壢區,水尾里,KMT,2016,689,2390,0.2882845188284519
桃園市,中壢區,永光里,DPP,2016,1737,3282,0.5292504570383912
桃園市,中壢區,永光里,KMT,2016,1063,3282,0.3238878732480195
桃園市,中壢區,永福里,DPP,2016,1912,3560,0.5370786516853933
桃園市,中壢區,永福里,KMT,2016,1120,3560,0.3146067415730337
桃園市,中壢區,永興里,DPP,2016,318,630,0.5047619047619047
桃園市,中壢區,永興里,KMT,2016,205,630,0.3253968253968254
桃園市,中壢區,洽溪里,DPP,2016,1026,1693,0.6060248080330773
桃園市,中壢區,洽溪里,KMT,2016,470,1693,0.27761370348493797
桃園市,中壢區,石頭里,DPP,2016,577,1092,0.5283882783882784
桃園市,中壢區,石頭里,KMT,2016,363,1092,0.3324175824175824
桃園市,中壢區,福德里,DPP,2016,792,1774,0.4464487034949267
桃園市,中壢區,福德里,KMT,2016,699,1774,0.39402480270574974
桃園市,中壢區,篤行里,DPP,2016,603,1412,0.42705382436260625
桃園市,中壢區,篤行里,KMT,2016,570,1412,0.40368271954674223
桃園市,中壢區,自信里,DPP,2016,1199,3183,0.37668865849827204
桃園市,中壢區,自信里,KMT,2016,1356,3183,0.42601319509896324
桃園市,中壢區,自強里,DPP,2016,822,2141,0.38393274170948155
桃園市,中壢區,自強里,KMT,2016,969,2141,0.4525922466137319
桃園市,中壢區,自治里,DPP,2016,514,2121,0.24233851956624233
桃園市,中壢區,自治里,KMT,2016,1215,2121,0.5728429985855729
桃園市,中壢區,自立里,DPP,2016,504,3364,0.14982164090368608
桃園市,中壢區,自立里,KMT,2016,2280,3364,0.6777645659928656
桃園市,中壢區,至善里,DPP,2016,736,2058,0.3576287657920311
桃園市,中壢區,至善里,KMT,2016,951,2058,0.4620991253644315
桃園市,中壢區,興仁里,DPP,2016,796,1984,0.4012096774193548
桃園市,中壢區,興仁里,KMT,2016,842,1984,0.42439516129032256
桃園市,中壢區,興南里,DPP,2016,874,1825,0.4789041095890411
桃園市,中壢區,興南里,KMT,2016,670,1825,0.36712328767123287
桃園市,中壢區,興和里,DPP,2016,1188,2051,0.5792296440760605
桃園市,中壢區,興和里,KMT,2016,579,2051,0.28230131643100925
桃園市,中壢區,興國里,DPP,2016,689,1287,0.5353535353535354
桃園市,中壢區,興國里,KMT,2016,395,1287,0.30691530691530694
桃園市,中壢區,興平里,DPP,2016,1038,1748,0.5938215102974829
桃園市,中壢區,興平里,KMT,2016,515,1748,0.29462242562929064
桃園市,中壢區,舊明里,DPP,2016,655,1136,0.5765845070422535
桃園市,中壢區,舊明里,KMT,2016,316,1136,0.27816901408450706
桃園市,中壢區,芝芭里,DPP,2016,1217,1897,0.6415392725355825
桃園市,中壢區,芝芭里,KMT,2016,474,1897,0.24986821296784398
桃園市,中壢區,莊敬里,DPP,2016,529,2247,0.23542501112594572
桃園市,中壢區,莊敬里,KMT,2016,1345,2247,0.5985758789497108
桃園市,中壢區,華勛里,DPP,2016,575,1930,0.2979274611398964
桃園市,中壢區,華勛里,KMT,2016,1061,1930,0.549740932642487
桃園市,中壢區,華愛里,DPP,2016,750,2065,0.36319612590799033
桃園市,中壢區,華愛里,KMT,2016,950,2065,0.4600484261501211
桃園市,中壢區,過嶺里,DPP,2016,1631,2849,0.5724815724815725
桃園市,中壢區,過嶺里,KMT,2016,810,2849,0.2843102843102843
桃園市,中壢區,金華里,DPP,2016,1018,2462,0.41348497156783104
桃園市,中壢區,金華里,KMT,2016,1067,2462,0.43338748984565395
桃園市,中壢區,青埔里,DPP,2016,812,1483,0.5475387727579232
桃園市,中壢區,青埔里,KMT,2016,429,1483,0.28927848954821306
桃園市,中壢區,龍安里,DPP,2016,340,1495,0.22742474916387959
桃園市,中壢區,龍安里,KMT,2016,890,1495,0.5953177257525084
桃園市,中壢區,龍岡里,DPP,2016,1059,2980,0.3553691275167785
桃園市,中壢區,龍岡里,KMT,2016,1414,2980,0.47449664429530203
桃園市,中壢區,龍平里,DPP,2016,478,1969,0.24276282376841035
桃園市,中壢區,龍平里,KMT,2016,1182,1969,0.6003047232097511
桃園市,中壢區,龍德里,DPP,2016,1048,2551,0.41081928655429245
桃園市,中壢區,龍德里,KMT,2016,1073,2551,0.42061936495491964
桃園市,中壢區,龍慈里,DPP,2016,1015,2694,0.37676317743132887
桃園市,中壢區,龍慈里,KMT,2016,1126,2694,0.4179658500371195
桃園市,中壢區,龍昌里,DPP,2016,1298,3357,0.38665475126601134
桃園市,中壢區,龍昌里,KMT,2016,1427,3357,0.4250819183795055
桃園市,中壢區,龍東里,DPP,2016,751,3086,0.24335709656513285
桃園市,中壢區,龍東里,KMT,2016,1790,3086,0.5800388852883992
桃園市,中壢區,龍興里,DPP,2016,1288,2712,0.4749262536873156
桃園市,中壢區,龍興里,KMT,2016,1008,2712,0.37168141592920356
桃園市,八德區,大仁里,DPP,2016,1584,2714,0.5836403831982314
桃園市,八德區,大仁里,KMT,2016,727,2714,0.2678703021370671
桃園市,八德區,大信里,DPP,2016,934,2392,0.3904682274247492
桃園市,八德區,大信里,KMT,2016,1131,2392,0.47282608695652173
桃園市,八德區,大勇里,DPP,2016,1356,2561,0.5294806716126513
桃園市,八德區,大勇里,KMT,2016,835,2561,0.32604451386177274
桃園市,八德區,大千里,DPP,2016,591,1356,0.4358407079646018
桃園市,八德區,大千里,KMT,2016,533,1356,0.39306784660766964
桃園市,八德區,大同里,DPP,2016,545,971,0.5612770339855818
桃園市,八德區,大同里,KMT,2016,317,971,0.32646755921730175
桃園市,八德區,大和里,DPP,2016,1556,3828,0.406478578892372
桃園市,八德區,大和里,KMT,2016,1671,3828,0.43652037617554856
桃園市,八德區,大安里,DPP,2016,1154,2027,0.5693142575234337
桃園市,八德區,大安里,KMT,2016,553,2027,0.27281697089294527
桃園市,八德區,大宏里,DPP,2016,990,2085,0.4748201438848921
桃園市,八德區,大宏里,KMT,2016,811,2085,0.388968824940048
桃園市,八德區,大強里,DPP,2016,1198,2089,0.5734801340354236
桃園市,八德區,大強里,KMT,2016,573,2089,0.2742939205361417
桃園市,八德區,大忠里,DPP,2016,497,1102,0.45099818511796735
桃園市,八德區,大忠里,KMT,2016,441,1102,0.40018148820326677
桃園市,八德區,大愛里,DPP,2016,704,1563,0.4504158669225848
桃園市,八德區,大愛里,KMT,2016,598,1563,0.38259756877799106
桃園市,八德區,大慶里,DPP,2016,445,925,0.4810810810810811
桃園市,八德區,大慶里,KMT,2016,329,925,0.35567567567567565
桃園市,八德區,大成里,DPP,2016,1162,2220,0.5234234234234234
桃園市,八德區,大成里,KMT,2016,767,2220,0.3454954954954955
桃園市,八德區,大昌里,DPP,2016,911,1868,0.4876873661670236
桃園市,八德區,大昌里,KMT,2016,681,1868,0.3645610278372591
桃園市,八德區,大明里,DPP,2016,1269,2193,0.5786593707250342
桃園市,八德區,大明里,KMT,2016,607,2193,0.27678978568171453
桃園市,八德區,大智里,DPP,2016,910,2296,0.39634146341463417
桃園市,八德區,大智里,KMT,2016,1045,2296,0.45513937282229966
桃園市,八德區,大榮里,DPP,2016,629,1218,0.5164203612479474
桃園市,八德區,大榮里,KMT,2016,410,1218,0.3366174055829228
桃園市,八德區,大正里,DPP,2016,1192,2455,0.4855397148676171
桃園市,八德區,大正里,KMT,2016,901,2455,0.3670061099796334
桃園市,八德區,大湳里,DPP,2016,1333,2339,0.5699016673792219
桃園市,八德區,大湳里,KMT,2016,674,2339,0.28815733219324496
桃園市,八德區,大漢里,DPP,2016,993,2229,0.44549125168236875
桃園市,八德區,大漢里,KMT,2016,856,2229,0.38402871242709735
桃園市,八德區,大發里,DPP,2016,746,1249,0.5972778222578062
桃園市,八德區,大發里,KMT,2016,317,1249,0.25380304243394713
桃園市,八德區,大福里,DPP,2016,1710,3317,0.5155260777811276
桃園市,八德區,大福里,KMT,2016,1106,3317,0.33343382574615615
桃園市,八德區,大竹里,DPP,2016,604,1029,0.586977648202138
桃園市,八德區,大竹里,KMT,2016,268,1029,0.26044703595724006
桃園市,八德區,大義里,DPP,2016,1004,2265,0.44326710816777043
桃園市,八德區,大義里,KMT,2016,930,2265,0.4105960264900662
桃園市,八德區,大興里,DPP,2016,1123,2166,0.5184672206832872
桃園市,八德區,大興里,KMT,2016,742,2166,0.3425669436749769
桃園市,八德區,大華里,DPP,2016,747,1601,0.4665833853841349
桃園市,八德區,大華里,KMT,2016,616,1601,0.38475952529668955
桃園市,八德區,大順里,DPP,2016,850,1626,0.5227552275522755
桃園市,八德區,大順里,KMT,2016,517,1626,0.31795817958179584
桃園市,八德區,廣德里,DPP,2016,956,1721,0.5554909936083672
桃園市,八德區,廣德里,KMT,2016,520,1721,0.30214991284137127
桃園市,八德區,廣興里,DPP,2016,1082,2010,0.5383084577114428
桃園市,八德區,廣興里,KMT,2016,647,2010,0.3218905472636816
桃園市,八德區,廣隆里,DPP,2016,1330,2801,0.4748304177079614
桃園市,八德區,廣隆里,KMT,2016,1057,2801,0.3773652267047483
桃園市,八德區,永豐里,DPP,2016,986,1821,0.5414607358594179
桃園市,八德區,永豐里,KMT,2016,558,1821,0.30642504118616143
桃園市,八德區,瑞德里,DPP,2016,817,2204,0.3706896551724138
桃園市,八德區,瑞德里,KMT,2016,1056,2204,0.4791288566243194
桃園市,八德區,瑞泰里,DPP,2016,1310,2568,0.5101246105919003
桃園市,八德區,瑞泰里,KMT,2016,858,2568,0.3341121495327103
桃園市,八德區,瑞發里,DPP,2016,908,2125,0.4272941176470588
桃園市,八德區,瑞發里,KMT,2016,896,2125,0.42164705882352943
桃園市,八德區,瑞祥里,DPP,2016,742,2119,0.3501651722510618
桃園市,八德區,瑞祥里,KMT,2016,1040,2119,0.49079754601226994
桃園市,八德區,瑞興里,DPP,2016,969,1755,0.5521367521367522
桃園市,八德區,瑞興里,KMT,2016,543,1755,0.3094017094017094
桃園市,八德區,瑞豐里,DPP,2016,687,1529,0.44931327665140613
桃園市,八德區,瑞豐里,KMT,2016,583,1529,0.381294964028777
桃園市,八德區,白鷺里,DPP,2016,1091,1977,0.5518462316641376
桃園市,八德區,白鷺里,KMT,2016,588,1977,0.29742033383915023
桃園市,八德區,福興里,DPP,2016,1718,3427,0.5013131018383425
桃園市,八德區,福興里,KMT,2016,1157,3427,0.3376130726583017
桃園市,八德區,竹園里,DPP,2016,1108,2227,0.4975303098338572
桃園市,八德區,竹園里,KMT,2016,725,2227,0.3255500673551863
桃園市,八德區,興仁里,DPP,2016,1397,2835,0.4927689594356261
桃園市,八德區,興仁里,KMT,2016,1012,2835,0.35696649029982364
桃園市,八德區,茄明里,DPP,2016,1248,2535,0.49230769230769234
桃園市,八德區,茄明里,KMT,2016,811,2535,0.31992110453648914
桃園市,八德區,茄苳里,DPP,2016,925,1653,0.5595886267392619
桃園市,八德區,茄苳里,KMT,2016,463,1653,0.28009679370840895
桃園市,八德區,陸光里,DPP,2016,508,2795,0.1817531305903399
桃園市,八德區,陸光里,KMT,2016,1838,2795,0.6576028622540251
桃園市,八德區,霄裡里,DPP,2016,686,1251,0.548361310951239
桃園市,八德區,霄裡里,KMT,2016,374,1251,0.29896083133493206
桃園市,八德區,高城里,DPP,2016,959,1954,0.4907881269191402
桃園市,八德區,高城里,KMT,2016,666,1954,0.34083930399181167
桃園市,八德區,高明里,DPP,2016,1193,2290,0.5209606986899563
桃園市,八德區,高明里,KMT,2016,724,2290,0.31615720524017465
桃園市,八德區,龍友里,DPP,2016,351,1501,0.23384410393071287
桃園市,八德區,龍友里,KMT,2016,893,1501,0.5949367088607594
桃園市,大園區,三石里,DPP,2016,1183,1942,0.6091658084449022
