city_county,township_city,village,issued_votes_2016,population_2016,dpp_over_kmt_rates_2008,dpp_over_kmt_rates_2012,dpp_over_kmt_rates_2016,changes_at_2012,changes_at_2016,fullvill
臺南市,東區,文聖里,2610,3726,-0.247273,-0.142287,0.240996,0.104986,0.383283,臺南市東區文聖里
臺南市,東區,新東里,1632,2371,-0.118435,-0.0202343,0.286765,0.0982003,0.306999,臺南市東區新東里
臺南市,東區,東光里,3258,4761,-0.28073,-0.132645,0.223143,0.148085,0.355788,臺南市東區東光里
臺南市,東區,東安里,948,1451,0.0506788,0.141304,0.374473,0.0906256,0.233168,臺南市東區東安里
臺南市,東區,東明里,2009,3051,-0.172868,-0.0612916,0.264808,0.111577,0.3261,臺南市東區東明里
臺南市,東區,東智里,1490,2179,-0.171213,-0.0331203,0.236913,0.138093,0.270033,臺南市東區東智里
臺南市,東區,東聖里,1505,2242,-0.13361,0.0176614,0.366113,0.151272,0.348452,臺南市東區東聖里
臺南市,東區,東門里,1247,1884,0.022896,0.109696,0.374499,0.0867997,0.264803,臺南市東區東門里
臺南市,東區,泉南里,3034,4634,-0.0521314,0.0324791,0.342123,0.0846105,0.309644,臺南市東區泉南里
臺南市,東區,自強里,3066,4707,-0.151112,-0.0310523,0.301044,0.12006,0.332096,臺南市東區自強里
臺南市,東區,莊敬里,2423,3532,-0.177724,-0.04,0.282295,0.137724,0.322295,臺南市東區莊敬里
臺南市,東區,虎尾里,3124,4617,-0.081162,0.0241139,0.338028,0.105276,0.313914,臺南市東區虎尾里
臺南市,東區,衛國里,997,1511,-0.0879934,0.00965759,0.275827,0.097651,0.26617,臺南市東區衛國里
臺南市,東區,裕聖里,2717,3861,-0.274033,-0.157472,0.20795,0.116561,0.365422,臺南市東區裕聖里
臺南市,東區,裕農里,1932,2880,-0.0565875,-0.00446829,0.326087,0.0521192,0.330555,臺南市東區裕農里
臺南市,東區,路東里,1039,1546,-0.261116,-0.18013,0.152069,0.0809864,0.332199,臺南市東區路東里
臺南市,東區,關聖里,2755,3953,-0.228561,-0.148476,0.248639,0.0800844,0.397115,臺南市東區關聖里
臺南市,東區,龍山里,2817,4149,-0.115649,-0.0609633,0.314519,0.0546857,0.375482,臺南市東區龍山里
臺南市,東山區,三榮里,534,913,,0.438623,0.617977,,0.179355,臺南市東山區三榮里
臺南市,東山區,南勢里,579,1119,,0.198507,0.421416,,0.222909,臺南市東山區南勢里
臺南市,東山區,南溪里,245,441,,0.361775,0.485714,,0.12394,臺南市東山區南溪里
臺南市,東山區,大客里,571,1077,,0.28047,0.436077,,0.155607,臺南市東山區大客里
臺南市,東山區,嶺南里,362,708,,0.365297,0.544199,,0.178902,臺南市東山區嶺南里
臺南市,東山區,東中里,1435,2372,,0.215698,0.420209,,0.204511,臺南市東山區東中里
臺南市,東山區,東原里,1199,2176,,0.260186,0.417014,,0.156828,臺南市東山區東原里
臺南市,東山區,東山里,782,1404,,0.171553,0.369565,,0.198013,臺南市東山區東山里
臺南市,東山區,東正里,842,1455,,0.289526,0.530879,,0.241353,臺南市東山區東正里
臺南市,東山區,東河里,520,877,,0.500775,0.665385,,0.164609,臺南市東山區東河里
臺南市,東山區,林安里,220,360,,0.55144,0.627273,,0.0758324,臺南市東山區林安里
臺南市,東山區,水雲里,201,407,,0.501901,0.696517,,0.194616,臺南市東山區水雲里
臺南市,東山區,科里里,780,1260,,0.280742,0.488462,,0.207719,臺南市東山區科里里
臺南市,東山區,聖賢里,1191,1881,,0.383384,0.5466,,0.163215,臺南市東山區聖賢里
臺南市,東山區,青山里,604,1067,,0.229226,0.427152,,0.197926,臺南市東山區青山里
臺南市,東山區,高原里,525,905,,0.0570934,0.291429,,0.234335,臺南市東山區高原里
臺南市,柳營區,中埕里,515,808,,0.273063,0.483495,,0.210432,臺南市柳營區中埕里
臺南市,柳營區,人和里,506,755,,0.2,0.440711,,0.240712,臺南市柳營區人和里
臺南市,柳營區,光福里,1231,1819,,0.273792,0.436231,,0.162439,臺南市柳營區光福里
臺南市,柳營區,八翁里,841,1313,,0.291139,0.479191,,0.188052,臺南市柳營區八翁里
臺南市,柳營區,士林里,1018,1602,,0.278746,0.495088,,0.216343,臺南市柳營區士林里
臺南市,柳營區,大農里,415,667,,0.32998,0.496386,,0.166406,臺南市柳營區大農里
臺南市,柳營區,太康里,982,1492,,0.298137,0.489817,,0.19168,臺南市柳營區太康里
臺南市,柳營區,旭山里,929,1613,,0.270814,0.493003,,0.222189,臺南市柳營區旭山里
臺南市,柳營區,東昇里,1735,2669,,0.296697,0.487032,,0.190334,臺南市柳營區東昇里
臺南市,柳營區,果毅里,760,1224,,0.467561,0.623684,,0.156123,臺南市柳營區果毅里
臺南市,柳營區,神農里,890,1402,,0.458967,0.61573,,0.156764,臺南市柳營區神農里
臺南市,柳營區,篤農里,856,1309,,0.416331,0.553738,,0.137408,臺南市柳營區篤農里
臺南市,柳營區,重溪里,1144,1773,,0.344988,0.550699,,0.205711,臺南市柳營區重溪里
臺南市,楠西區,密枝里,404,714,,-0.0995935,0.230198,,0.329792,臺南市楠西區密枝里
臺南市,楠西區,東勢里,1332,2211,,-0.112934,0.189189,,0.302123,臺南市楠西區東勢里
臺南市,楠西區,楠西里,1080,1841,,-0.113509,0.143519,,0.257028,臺南市楠西區楠西里
臺南市,楠西區,灣丘里,633,1153,,-0.0102171,0.180095,,0.190312,臺南市楠西區灣丘里
臺南市,楠西區,照興里,556,996,,-0.0473282,0.179856,,0.227184,臺南市楠西區照興里
臺南市,楠西區,鹿田里,569,970,,-0.0854701,0.226714,,0.312184,臺南市楠西區鹿田里
臺南市,楠西區,龜丹里,405,657,,0.129482,0.348148,,0.218666,臺南市楠西區龜丹里
臺南市,歸仁區,七甲里,2037,2920,,0.284646,0.534119,,0.249473,臺南市歸仁區七甲里
臺南市,歸仁區,八甲里,1712,2453,,0.236311,0.509346,,0.273035,臺南市歸仁區八甲里
臺南市,歸仁區,六甲里,2234,3587,,0.302184,0.568039,,0.265855,臺南市歸仁區六甲里
臺南市,歸仁區,南保里,3877,5723,,0.206338,0.512768,,0.30643,臺南市歸仁區南保里
臺南市,歸仁區,南興里,2624,3824,,0.172911,0.488567,,0.315656,臺南市歸仁區南興里
臺南市,歸仁區,大廟里,1827,2616,,0.29418,0.542967,,0.248787,臺南市歸仁區大廟里
臺南市,歸仁區,大潭里,1206,1728,,0.367407,0.636816,,0.269409,臺南市歸仁區大潭里
臺南市,歸仁區,媽廟里,1356,1995,,0.319527,0.595133,,0.275606,臺南市歸仁區媽廟里
臺南市,歸仁區,崙頂里,1902,2639,,0.258933,0.532072,,0.273138,臺南市歸仁區崙頂里
臺南市,歸仁區,後市里,2172,3173,,0.17582,0.479742,,0.303923,臺南市歸仁區後市里
臺南市,歸仁區,文化里,1955,2888,,0.158994,0.461381,,0.302387,臺南市歸仁區文化里
臺南市,歸仁區,新厝里,1617,2376,,0.301898,0.583179,,0.281281,臺南市歸仁區新厝里
臺南市,歸仁區,武東里,985,1782,,0.173439,0.474112,,0.300673,臺南市歸仁區武東里
臺南市,歸仁區,歸仁里,1425,2174,,0.0964966,0.41614,,0.319644,臺南市歸仁區歸仁里
臺南市,歸仁區,歸南里,1521,2181,,0.232348,0.510191,,0.277843,臺南市歸仁區歸南里
臺南市,歸仁區,沙崙里,446,668,,0.256198,0.473094,,0.216896,臺南市歸仁區沙崙里
臺南市,歸仁區,看東里,1143,1697,,0.228326,0.469816,,0.24149,臺南市歸仁區看東里
臺南市,歸仁區,看西里,1344,1963,,0.341372,0.560268,,0.218896,臺南市歸仁區看西里
臺南市,歸仁區,西埔里,1185,1663,,0.352357,0.583966,,0.231609,臺南市歸仁區西埔里
臺南市,歸仁區,許厝里,2178,3158,,0.2227,0.516988,,0.294288,臺南市歸仁區許厝里
臺南市,歸仁區,辜厝里,2109,3120,,0.161376,0.483642,,0.322266,臺南市歸仁區辜厝里
臺南市,永康區,三合里,2124,3301,,0.0633833,0.376648,,0.313265,臺南市永康區三合里
臺南市,永康區,三民里,981,1370,,0.178571,0.46789,,0.289318,臺南市永康區三民里
臺南市,永康區,中興里,2208,3301,,-0.120653,0.18433,,0.304982,臺南市永康區中興里
臺南市,永康區,中華里,1838,2671,,-0.105152,0.204026,,0.309179,臺南市永康區中華里
臺南市,永康區,二王里,4766,7369,,-0.00555131,0.32501,,0.330562,臺南市永康區二王里
臺南市,永康區,五王里,3452,5436,,0.0753443,0.362109,,0.286765,臺南市永康區五王里
臺南市,永康區,光復里,314,523,,-0.52957,-0.156051,,0.373519,臺南市永康區光復里
臺南市,永康區,六合里,3386,5129,,-0.0332542,0.323686,,0.35694,臺南市永康區六合里
臺南市,永康區,勝利里,4603,7147,,-0.0425204,0.234412,,0.276933,臺南市永康區勝利里
臺南市,永康區,北灣里,5408,8089,,0.227127,0.498151,,0.271024,臺南市永康區北灣里
臺南市,永康區,南灣里,2552,3721,,0.365749,0.563088,,0.197339,臺南市永康區南灣里
臺南市,永康區,埔園里,6301,9446,,0.222778,0.531503,,0.308725,臺南市永康區埔園里
臺南市,永康區,塩洲里,3716,5481,,,0.500269,,,臺南市永康區塩洲里
臺南市,永康區,塩行里,5259,8115,,,0.503328,,,臺南市永康區塩行里
臺南市,永康區,大橋里,3489,5411,,0.0500639,0.39037,,0.340306,臺南市永康區大橋里
臺南市,永康區,大灣里,2295,3336,,0.281602,0.522876,,0.241273,臺南市永康區大灣里
臺南市,永康區,安康里,2783,4588,,0.0554605,0.416457,,0.360997,臺南市永康區安康里
臺南市,永康區,尚頂里,2478,3664,,0.18211,0.489508,,0.307398,臺南市永康區尚頂里
臺南市,永康區,崑山里,3975,5771,,0.218815,0.467925,,0.24911,臺南市永康區崑山里
臺南市,永康區,建國里,1087,1678,,-0.600266,-0.112236,,0.48803,臺南市永康區建國里
臺南市,永康區,復國里,4902,7607,,-0.174879,0.199102,,0.373982,臺南市永康區復國里
臺南市,永康區,復興里,1161,1937,,-0.458453,-0.160207,,0.298246,臺南市永康區復興里
臺南市,永康區,復華里,5481,8606,,-0.0940743,0.286079,,0.380154,臺南市永康區復華里
臺南市,永康區,成功里,1366,2088,,-0.495929,-0.18082,,0.31511,臺南市永康區成功里
臺南市,永康區,新樹里,1039,1439,,0.449405,0.625602,,0.176197,臺南市永康區新樹里
臺南市,永康區,東橋里,2833,4178,,0.0832095,0.450759,,0.367549,臺南市永康區東橋里
臺南市,永康區,東灣里,2437,3585,,0.270102,0.525236,,0.255134,臺南市永康區東灣里
臺南市,永康區,正強里,4834,7225,,0.159716,0.445594,,0.285878,臺南市永康區正強里
臺南市,永康區,永康里,4746,8281,,0.146864,0.480405,,0.33354,臺南市永康區永康里
臺南市,永康區,烏竹里,1721,2486,,0.218063,0.499128,,0.281065,臺南市永康區烏竹里
臺南市,永康區,王行里,1616,2386,,0.375153,0.586015,,0.210862,臺南市永康區王行里
臺南市,永康區,甲頂里,1590,2231,,0.131148,0.467925,,0.336777,臺南市永康區甲頂里
臺南市,永康區,神洲里,691,1137,,-0.48546,0.0549928,,0.540453,臺南市永康區神洲里
臺南市,永康區,網寮里,3993,6122,,0.106178,0.431255,,0.325077,臺南市永康區網寮里
臺南市,永康區,蔦松里,1134,1715,,0.238363,0.498236,,0.259874,臺南市永康區蔦松里
臺南市,永康區,西勢里,4091,6103,,0.222488,0.507211,,0.284723,臺南市永康區西勢里
臺南市,永康區,西橋里,1981,3050,,0.110609,0.408884,,0.298275,臺南市永康區西橋里
臺南市,永康區,西灣里,4743,6891,,0.191405,0.491461,,0.300056,臺南市永康區西灣里
臺南市,永康區,龍潭里,6230,9703,,0.194217,0.503371,,0.309154,臺南市永康區龍潭里
臺南市,玉井區,三和里,459,738,,0.0789474,0.350763,,0.271815,臺南市玉井區三和里
臺南市,玉井區,三埔里,280,494,,0.0810811,0.339286,,0.258205,臺南市玉井區三埔里
臺南市,玉井區,中正里,739,1221,,0.0824742,0.330176,,0.247702,臺南市玉井區中正里
臺南市,玉井區,層林里,383,630,,-0.00214133,0.305483,,0.307624,臺南市玉井區層林里
臺南市,玉井區,望明里,891,1485,,0.160221,0.342312,,0.182091,臺南市玉井區望明里
臺南市,玉井區,沙田里,298,506,,-0.0983607,0.0973154,,0.195676,臺南市玉井區沙田里
臺南市,玉井區,玉井里,513,793,,-0.156667,0.11501,,0.271676,臺南市玉井區玉井里
臺南市,玉井區,玉田里,2391,3971,,-0.0262496,0.238812,,0.265062,臺南市玉井區玉田里
臺南市,玉井區,竹圍里,862,1391,,0.120042,0.327146,,0.207104,臺南市玉井區竹圍里
臺南市,玉井區,豐里里,572,991,,0.0644699,0.286713,,0.222243,臺南市玉井區豐里里
臺南市,白河區,仙草里,817,1396,,0.0543033,0.312118,,0.257814,臺南市白河區仙草里
臺南市,白河區,內角里,466,713,,0.518797,0.564378,,0.0455807,臺南市白河區內角里
臺南市,白河區,六溪里,277,537,,0.483582,0.588448,,0.104866,臺南市白河區六溪里
臺南市,白河區,外角里,824,1360,,0.341126,0.557039,,0.215912,臺南市白河區外角里
臺南市,白河區,大林里,361,611,,0.497585,0.65651,,0.158925,臺南市白河區大林里
臺南市,白河區,大竹里,860,1440,,0.321782,0.503488,,0.181706,臺南市白河區大竹里
臺南市,白河區,崁頭里,219,378,,0.503448,0.611872,,0.108424,臺南市白河區崁頭里
臺南市,白河區,崎內里,428,731,,0.199597,0.385514,,0.185917,臺南市白河區崎內里
臺南市,白河區,庄內里,982,1584,,0.311723,0.515275,,0.203552,臺南市白河區庄內里
臺南市,白河區,廣安里,382,639,,0.387665,0.502618,,0.114953,臺南市白河區廣安里
臺南市,白河區,昇安里,850,1310,,0.378738,0.550588,,0.171851,臺南市白河區昇安里
臺南市,白河區,永安里,1787,2835,,0.276886,0.487969,,0.211083,臺南市白河區永安里
臺南市,白河區,汴頭里,448,735,,0.486922,0.680804,,0.193882,臺南市白河區汴頭里
臺南市,白河區,河東里,814,1305,,0.412771,0.577396,,0.164625,臺南市白河區河東里
臺南市,白河區,玉豐里,757,1201,,0.310263,0.505944,,0.195682,臺南市白河區玉豐里
臺南市,白河區,甘宅里,329,601,,0.447307,0.635258,,0.187952,臺南市白河區甘宅里
臺南市,白河區,白河里,1058,1697,,0.278934,0.440454,,0.161519,臺南市白河區白河里
臺南市,白河區,秀祐里,525,885,,0.295419,0.539048,,0.243629,臺南市白河區秀祐里
臺南市,白河區,竹門里,546,880,,0.304606,0.413919,,0.109313,臺南市白河區竹門里
臺南市,白河區,草店里,491,844,,0.197256,0.407332,,0.210076,臺南市白河區草店里
臺南市,白河區,蓮潭里,590,864,,0.49697,0.632203,,0.135234,臺南市白河區蓮潭里
臺南市,白河區,虎山里,280,453,,0.352941,0.560714,,0.207773,臺南市白河區虎山里
臺南市,白河區,詔安里,504,841,,0.495327,0.630952,,0.135625,臺南市白河區詔安里
臺南市,白河區,關嶺里,616,1073,,0.330698,0.464286,,0.133587,臺南市白河區關嶺里
臺南市,西港區,劉厝里,848,1264,,0.435396,0.635613,,0.200217,臺南市西港區劉厝里
臺南市,西港區,南海里,1553,2336,,0.445444,0.650354,,0.20491,臺南市西港區南海里
臺南市,西港區,後營里,946,1397,,0.490603,0.660676,,0.170073,臺南市西港區後營里
臺南市,西港區,慶安里,2854,4259,,0.274259,0.53609,,0.261831,臺南市西港區慶安里
臺南市,西港區,新復里,688,1057,,0.255844,0.501454,,0.245609,臺南市西港區新復里
臺南市,西港區,檨林里,994,1541,,0.416388,0.618712,,0.202324,臺南市西港區檨林里
臺南市,西港區,永樂里,642,1007,,0.394737,0.633956,,0.23922,臺南市西港區永樂里
臺南市,西港區,港東里,983,1490,,0.33836,0.55646,,0.2181,臺南市西港區港東里
臺南市,西港區,營西里,806,1314,,0.373391,0.631514,,0.258123,臺南市西港區營西里
臺南市,西港區,竹林里,780,1180,,0.440639,0.602564,,0.161925,臺南市西港區竹林里
臺南市,西港區,西港里,2110,3131,,0.355088,0.578199,,0.223111,臺南市西港區西港里
臺南市,西港區,金砂里,538,780,,0.417618,0.635688,,0.218069,臺南市西港區金砂里
臺南市,關廟區,下湖里,325,458,,0.198895,0.378462,,0.179567,臺南市關廟區下湖里
臺南市,關廟區,五甲里,1960,2940,,0.159222,0.429082,,0.26986,臺南市關廟區五甲里
臺南市,關廟區,北勢里,1607,2368,,0.254645,0.500311,,0.245666,臺南市關廟區北勢里
臺南市,關廟區,北花里,1396,2077,,0.274968,0.550143,,0.275175,臺南市關廟區北花里
臺南市,關廟區,南花里,974,1422,,0.24171,0.535934,,0.294224,臺南市關廟區南花里
臺南市,關廟區,埤頭里,1154,1656,,0.337662,0.535529,,0.197866,臺南市關廟區埤頭里
臺南市,關廟區,山西里,1348,1999,,0.238158,0.514095,,0.275937,臺南市關廟區山西里
臺南市,關廟區,布袋里,876,1218,,0.399793,0.56621,,0.166417,臺南市關廟區布袋里
臺南市,關廟區,新光里,477,736,,0.427817,0.654088,,0.226271,臺南市關廟區新光里
臺南市,關廟區,新埔里,653,981,,0.300802,0.51608,,0.215278,臺南市關廟區新埔里
臺南市,關廟區,東勢里,2067,3024,,0.238524,0.510402,,0.271877,臺南市關廟區東勢里
臺南市,關廟區,松腳里,1261,1819,,0.273239,0.531324,,0.258085,臺南市關廟區松腳里
臺南市,關廟區,深坑里,1050,1511,,0.201315,0.492381,,0.291066,臺南市關廟區深坑里
臺南市,關廟區,田中里,496,723,,0.404007,0.606855,,0.202848,臺南市關廟區田中里
臺南市,關廟區,關廟里,1374,2001,,0.15493,0.42722,,0.27229,臺南市關廟區關廟里
臺南市,關廟區,香洋里,2201,3271,,0.17723,0.418446,,0.241217,臺南市關廟區香洋里
臺南市,關廟區,龜洞里,542,784,,0.318952,0.50738,,0.188428,臺南市關廟區龜洞里
臺南市,鹽水區,三生里,221,323,,0.305755,0.484163,,0.178408,臺南市鹽水區三生里
臺南市,鹽水區,下中里,425,743,,0.488636,0.654118,,0.165481,臺南市鹽水區下中里
臺南市,鹽水區,下林里,244,370,,0.580756,0.741803,,0.161047,臺南市鹽水區下林里
臺南市,鹽水區,中境里,315,503,,-0.00274727,0.260317,,0.263065,臺南市鹽水區中境里
臺南市,鹽水區,南港里,606,890,,0.405063,0.539604,,0.134541,臺南市鹽水區南港里
臺南市,鹽水區,大莊里,316,506,,0.567867,0.651899,,0.0840317,臺南市鹽水區大莊里
臺南市,鹽水區,大豐里,199,333,,0.478764,0.603015,,0.124251,臺南市鹽水區大豐里
臺南市,鹽水區,孫厝里,245,425,,0.39661,0.559184,,0.162574,臺南市鹽水區孫厝里
臺南市,鹽水區,岸內里,2133,3400,,0.221763,0.446789,,0.225026,臺南市鹽水區岸內里
臺南市,鹽水區,後宅里,398,635,,0.458427,0.557789,,0.099362,臺南市鹽水區後宅里
臺南市,鹽水區,桐寮里,189,294,,0.578261,0.640212,,0.0619507,臺南市鹽水區桐寮里
臺南市,鹽水區,橋南里,2133,3569,,0.211021,0.467417,,0.256396,臺南市鹽水區橋南里
臺南市,鹽水區,歡雅里,1000,1661,,0.428315,0.592,,0.163685,臺南市鹽水區歡雅里
臺南市,鹽水區,武廟里,325,523,,0.271318,0.44,,0.168682,臺南市鹽水區武廟里
臺南市,鹽水區,水仙里,222,345,,0.135849,0.396396,,0.260547,臺南市鹽水區水仙里
臺南市,鹽水區,水正里,485,738,,0.117547,0.395876,,0.278329,臺南市鹽水區水正里
臺南市,鹽水區,水秀里,958,1513,,0.331445,0.485386,,0.153941,臺南市鹽水區水秀里
臺南市,鹽水區,汫水里,586,955,,0.654135,0.754266,,0.100131,臺南市鹽水區汫水里
臺南市,鹽水區,河南里,304,511,,0.465608,0.509868,,0.04426,臺南市鹽水區河南里
臺南市,鹽水區,田寮里,170,246,,0.560386,0.652941,,0.0925547,臺南市鹽水區田寮里
臺南市,鹽水區,福得里,398,610,,0.209459,0.452261,,0.242802,臺南市鹽水區福得里
臺南市,鹽水區,竹埔里,503,792,,0.550256,0.683897,,0.133641,臺南市鹽水區竹埔里
臺南市,鹽水區,義稠里,505,809,,0.36772,0.568317,,0.200596,臺南市鹽水區義稠里
臺南市,鹽水區,舊營里,488,765,,0.625222,0.719262,,0.0940403,臺南市鹽水區舊營里
臺南市,鹽水區,飯店里,256,401,,0.365248,0.449219,,0.0839705,臺南市鹽水區飯店里
臺南市,麻豆區,中民里,620,814,,0.631024,0.740323,,0.109299,臺南市麻豆區中民里
臺南市,麻豆區,中興里,1331,1936,,0.338813,0.525169,,0.186356,臺南市麻豆區中興里
臺南市,麻豆區,保安里,386,534,,0.464789,0.606218,,0.141429,臺南市麻豆區保安里
臺南市,麻豆區,北勢里,757,1126,,0.657831,0.782034,,0.124203,臺南市麻豆區北勢里
臺南市,麻豆區,南勢里,1463,2225,,0.235569,0.456596,,0.221028,臺南市麻豆區南勢里
臺南市,麻豆區,埤頭里,874,1314,,0.560311,0.737986,,0.177675,臺南市麻豆區埤頭里
臺南市,麻豆區,大埕里,1876,2701,,0.37914,0.559168,,0.180029,臺南市麻豆區大埕里
臺南市,麻豆區,大山里,407,587,,0.544053,0.685504,,0.141451,臺南市麻豆區大山里
臺南市,麻豆區,安東里,425,609,,0.419223,0.602353,,0.18313,臺南市麻豆區安東里
臺南市,麻豆區,安業里,452,615,,0.558648,0.736726,,0.178078,臺南市麻豆區安業里
臺南市,麻豆區,安正里,608,896,,0.612519,0.702303,,0.089784,臺南市麻豆區安正里
臺南市,麻豆區,安西里,533,719,,0.660279,0.75985,,0.0995712,臺南市麻豆區安西里
臺南市,麻豆區,寮廍里,1104,1596,,,0.705616,,,臺南市麻豆區寮廍里
臺南市,麻豆區,小埤里,688,966,,0.524129,0.688953,,0.164825,臺南市麻豆區小埤里
臺南市,麻豆區,巷口里,1056,1544,,0.317782,0.486742,,0.168961,臺南市麻豆區巷口里
臺南市,麻豆區,新建里,773,1122,,0.487972,0.635188,,0.147215,臺南市麻豆區新建里
臺南市,麻豆區,東角里,1637,2453,,0.279632,0.516799,,0.237167,臺南市麻豆區東角里
臺南市,麻豆區,油車里,2373,3383,,0.475825,0.640961,,0.165136,臺南市麻豆區油車里
臺南市,麻豆區,海埔里,677,998,,0.464516,0.642541,,0.178025,臺南市麻豆區海埔里
臺南市,麻豆區,港尾里,816,1210,,0.4811,0.607843,,0.126743,臺南市麻豆區港尾里
臺南市,麻豆區,磚井里,808,1156,,0.552546,0.716584,,0.164038,臺南市麻豆區磚井里
臺南市,麻豆區,穀興里,473,653,,0.491416,0.632135,,0.140719,臺南市麻豆區穀興里
臺南市,麻豆區,總榮里,469,640,,0.33996,0.479744,,0.139784,臺南市麻豆區總榮里
臺南市,麻豆區,興農里,988,1445,,0.487957,0.625506,,0.137549,臺南市麻豆區興農里
臺南市,麻豆區,莊禮里,337,489,,0.53866,0.709199,,0.170539,臺南市麻豆區莊禮里
臺南市,麻豆區,謝安里,615,857,,0.588064,0.704065,,0.116001,臺南市麻豆區謝安里
臺南市,麻豆區,麻口里,716,1048,,0.554124,0.710894,,0.15677,臺南市麻豆區麻口里
臺南市,麻豆區,龍泉里,554,769,,0.582508,0.743682,,0.161174,臺南市麻豆區龍泉里
臺南市,麻豆區,晉江里,1692,2401,,,0.59279,,,臺南市麻豆區晉江里
臺南市,龍崎區,中坑里,105,166,,0.224,0.504762,,0.280762,臺南市龍崎區中坑里
臺南市,龍崎區,土崎里,420,650,,0.317073,0.507143,,0.19007,臺南市龍崎區土崎里
臺南市,龍崎區,大坪里,222,321,,0.187251,0.315315,,0.128064,臺南市龍崎區大坪里
臺南市,龍崎區,崎頂里,732,1097,,0.290249,0.463115,,0.172865,臺南市龍崎區崎頂里
臺南市,龍崎區,楠坑里,239,354,,0.122222,0.41841,,0.296188,臺南市龍崎區楠坑里
臺南市,龍崎區,牛埔里,234,345,,0.304527,0.491453,,0.186926,臺南市龍崎區牛埔里
臺南市,龍崎區,石𥕢里,250,421,,,0.492,,,臺南市龍崎區石𥕢里
臺南市,龍崎區,龍船里,296,437,,-0.0266272,0.253378,,0.280006,臺南市龍崎區龍船里
臺東縣,卑南鄉,初鹿村,741,1259,-0.272175,-0.161172,0.0850202,0.111003,0.246192,臺東縣卑南鄉初鹿村
臺東縣,卑南鄉,利吉村,248,428,-0.386719,-0.196787,-0.0282258,0.189932,0.168561,臺東縣卑南鄉利吉村
臺東縣,卑南鄉,利嘉村,618,1025,-0.658824,-0.53655,-0.297735,0.122274,0.238815,臺東縣卑南鄉利嘉村
臺東縣,卑南鄉,嘉豐村,228,496,-0.301418,-0.171233,0.157895,0.130186,0.329128,臺東縣卑南鄉嘉豐村
臺東縣,卑南鄉,太平村,1651,2876,-0.457679,-0.334584,-0.061175,0.123094,0.273409,臺東縣卑南鄉太平村
臺東縣,卑南鄉,富山村,272,509,-0.315457,-0.274143,-0.0330882,0.0413141,0.241055,臺東縣卑南鄉富山村
臺東縣,卑南鄉,富源村,214,350,-0.0510638,0.0748031,0.443925,0.125867,0.369122,臺東縣卑南鄉富源村
臺東縣,卑南鄉,明峰村,604,1162,-0.174667,-0.0965035,0.147351,0.0781632,0.243854,臺東縣卑南鄉明峰村
臺東縣,卑南鄉,東興村,669,1136,-0.858333,-0.79627,-0.484305,0.0620636,0.311965,臺東縣卑南鄉東興村
臺東縣,卑南鄉,泰安村,649,1062,-0.548387,-0.479263,-0.137134,0.0691244,0.342129,臺東縣卑南鄉泰安村
臺東縣,卑南鄉,溫泉村,684,1138,0.0328572,0.11157,0.336257,0.0787131,0.224687,臺東縣卑南鄉溫泉村
臺東縣,卑南鄉,美農村,548,1014,0.0384,0.0947867,0.385036,0.0563867,0.29025,臺東縣卑南鄉美農村
臺東縣,卑南鄉,賓朗村,1292,2145,-0.210084,-0.126638,0.164087,0.0834465,0.290724,臺東縣卑南鄉賓朗村
臺東縣,大武鄉,南興村,293,566,-0.568681,-0.46789,-0.1843,0.100791,0.28359,臺東縣大武鄉南興村
臺東縣,大武鄉,大武村,646,1361,-0.545906,-0.336512,-0.160991,0.209393,0.175522,臺東縣大武鄉大武村
臺東縣,大武鄉,大竹村,368,724,-0.872651,-0.813364,-0.557065,0.0592873,0.256299,臺東縣大武鄉大竹村
臺東縣,大武鄉,大鳥村,576,1082,-0.930926,-0.79698,-0.501736,0.133946,0.295244,臺東縣大武鄉大鳥村
臺東縣,大武鄉,尚武村,644,1499,-0.172855,-0.114733,0.136646,0.0581225,0.251379,臺東縣大武鄉尚武村
臺東縣,太麻里鄉,三和村,323,603,-0.262467,-0.0867347,0.198142,0.175732,0.284877,臺東縣太麻里鄉三和村
臺東縣,太麻里鄉,北里村,318,546,-0.262431,-0.119114,0.0314465,0.143317,0.15056,臺東縣太麻里鄉北里村
臺東縣,太麻里鄉,多良村,463,877,-0.841808,-0.797217,-0.410367,0.0445912,0.38685,臺東縣太麻里鄉多良村
臺東縣,太麻里鄉,大王村,1004,1767,-0.382883,-0.32,-0.0507968,0.0628829,0.269203,臺東縣太麻里鄉大王村
臺東縣,太麻里鄉,泰和村,849,1414,-0.340081,-0.248683,0.03298,0.0913982,0.281663,臺東縣太麻里鄉泰和村
臺東縣,太麻里鄉,美和村,680,1237,-0.161783,-0.0695652,0.247059,0.0922183,0.316624,臺東縣太麻里鄉美和村
臺東縣,太麻里鄉,華源村,367,612,0.0725624,0.147343,0.422343,0.0747806,0.275,臺東縣太麻里鄉華源村
臺東縣,太麻里鄉,金崙村,833,1618,-0.856197,-0.76435,-0.515006,0.0918463,0.249344,臺東縣太麻里鄉金崙村
臺東縣,太麻里鄉,香蘭村,395,777,-0.408998,-0.331169,0.0278481,0.0778291,0.359017,臺東縣太麻里鄉香蘭村
臺東縣,延平鄉,桃源村,584,943,-0.65604,-0.52952,-0.224315,0.12652,0.305205,臺東縣延平鄉桃源村
